NUMERO PEDIDO,NUMERO FACTURA,COD-ART,ESTATUS LINEA,ESTATUS LINEA FDV,CANT PEDIDA,CANTIDAD ART,VENTA DOLARES
P016412126050464794,,16-13-069,LIBERADO,APARTADO,5.0,5.0,19.1
P020120126050462765,,17-03-004,LIBERADO,APARTADO,5.0,5.0,24.4
P090704826050460502,,18-25-005,LIBERADO,APARTADO,5.0,5.0,23.8
P095903026050460019,,22-43-059,LIBERADO,APARTADO,5.0,5.0,14.45
P016412126050464794,,16-25-105,LIBERADO,APARTADO,5.0,5.0,29.2
P016416426050464796,,22-07-341,LIBERADO,APARTADO,5.0,5.0,20.45
P016416426050464796,,18-25-187,LIBERADO,APARTADO,5.0,5.0,17.5
P016412126050464794,,03-42-002,LIBERADO,APARTADO,5.0,5.0,10.992
P025025026050462293,,12-25-035,LIBERADO,APARTADO,20.0,20.0,104.0
P008808826050461215,,22-19-000,LIBERADO,APARTADO,20.0,20.0,15.8
P020120126050462768,,16-16-008,LIBERADO,APARTADO,20.0,20.0,51.2
P090704826050460502,,18-25-002,LIBERADO,APARTADO,20.0,20.0,16.4
P008808826050461215,,22-19-001,LIBERADO,APARTADO,20.0,20.0,16.4
P090704826050460505,,22-43-037,LIBERADO,APARTADO,20.0,20.0,17.0
P020616726050462746,,22-10-032,LIBERADO,APARTADO,20.0,20.0,19.0
P090704826050460503,,17-48-004,LIBERADO,APARTADO,20.0,20.0,37.4
P003003026050460780,,22-43-027,LIBERADO,APARTADO,4.0,4.0,10.44
P095903026050460019,,22-07-252,LIBERADO,APARTADO,100.0,100.0,17.0
P097305226050460003,,23-22-003,LIBERADO,APARTADO,8.0,8.0,36.72
P172017226050462803,,17-48-004,LIBERADO,APARTADO,40.0,40.0,74.8
P003903926050461568,,02-19-050,LIBERADO,APARTADO,25.0,25.0,34.75
P012712726050463455,,22-13-007,LIBERADO,APARTADO,24.0,24.0,19.2
P020120126050462765,,17-03-017,LIBERADO,APARTADO,4.0,4.0,20.92
P016416426050464796,,18-25-042,LIBERADO,APARTADO,25.0,25.0,14.75
P095903026050460019,,22-07-306,LIBERADO,APARTADO,40.0,40.0,10.0
P016416426050464796,,18-25-045,LIBERADO,APARTADO,25.0,25.0,22.5
P002902926050465078,,16-40-001,LIBERADO,APARTADO,30.0,30.0,266.1
P012712726050463456,,22-13-007,LIBERADO,APARTADO,24.0,24.0,19.2
P016516526050463336,,30-22-015,LIBERADO,APARTADO,24.0,24.0,120.24
P025025026050462293,,12-43-005,LIBERADO,APARTADO,25.0,25.0,98.5
P037808926050460111,,22-64-022,LIBERADO,APARTADO,15.0,15.0,99.9
P090704826050460502,,22-07-104,LIBERADO,APARTADO,30.0,30.0,15.9
P095903026050460019,,22-07-107,LIBERADO,APARTADO,30.0,30.0,6.9
P095906826050460006,,22-07-266,LIBERADO,APARTADO,60.0,60.0,46.2
P172017226050462803,,17-48-003,LIBERADO,APARTADO,60.0,60.0,112.2
P003003026050460780,,22-43-021,LIBERADO,APARTADO,4.0,4.0,13.6
P006806826050463559,,02-43-014,LIBERADO,APARTADO,4.0,4.0,28.0
P008808826050461215,,22-43-021,LIBERADO,APARTADO,8.0,8.0,26.384
P038220626050460537,,17-02-037,LIBERADO,APARTADO,30.0,30.0,68.97
P095803426050460298,,01-07-000,LIBERADO,APARTADO,200.0,200.0,508.8
P020616726050462746,,22-10-162,LIBERADO,APARTADO,30.0,30.0,30.555
P027127126050465177,,17-31-001,LIBERADO,APARTADO,24.0,24.0,32.832
P004609026050565836,,01-01-112,RETENIDO,RETENIDO,10.0,10.0,55.4937
P004609026050565836,,01-01-123,RETENIDO,RETENIDO,10.0,10.0,45.5997
P004609026050565836,,01-01-146,RETENIDO,RETENIDO,3.0,3.0,29.83623
P004609026050565836,,01-01-155,RETENIDO,RETENIDO,60.0,60.0,40.413
P004609026050565836,,01-01-159,RETENIDO,RETENIDO,50.0,50.0,29.3075
P004609026050565836,,01-01-160,RETENIDO,RETENIDO,20.0,20.0,13.148
P004609026050565836,,01-01-162,RETENIDO,RETENIDO,12.0,12.0,18.7872
P004609026050565836,,01-01-165,RETENIDO,RETENIDO,12.0,12.0,15.789
P004609026050565836,,01-01-166,RETENIDO,RETENIDO,60.0,60.0,21.603
P004609026050565836,,01-01-168,RETENIDO,RETENIDO,40.0,40.0,16.34
P004609026050565836,,01-01-169,RETENIDO,RETENIDO,32.0,32.0,71.2272
P004609026050565836,,09-01-746,RETENIDO,RETENIDO,24.0,24.0,63.7032
P004609026050565836,,09-01-747,RETENIDO,RETENIDO,24.0,24.0,101.688
P004609026050565836,,09-01-748,RETENIDO,RETENIDO,24.0,24.0,98.61
P004609026050565836,,14-09-376,RETENIDO,RETENIDO,12.0,12.0,34.428000000000004
P004609026050565836,,14-09-380,RETENIDO,RETENIDO,10.0,10.0,65.3505
P004609026050565836,,14-09-401,RETENIDO,RETENIDO,5.0,5.0,49.875
P004609026050565836,,14-09-687,RETENIDO,RETENIDO,15.0,15.0,115.09725
P004609026050565836,,28-03-045,RETENIDO,RETENIDO,12.0,12.0,41.796
P024414126050560150,,20-03-298,RETENIDO,RETENIDO,20.0,20.0,45.276
P024414126050560150,,07-06-545,RETENIDO,RETENIDO,4.0,4.0,50.5288
P024414126050560150,,07-06-580,RETENIDO,RETENIDO,6.0,6.0,84.9072
P024414126050560150,,01-12-002,RETENIDO,RETENIDO,1.0,1.0,20.42
P024414126050560150,,01-12-003,RETENIDO,RETENIDO,1.0,1.0,15.88
P024414126050560150,,01-12-023,RETENIDO,RETENIDO,1.0,1.0,86.78
P024414126050560150,,01-12-026,RETENIDO,RETENIDO,1.0,1.0,52.82
P024414126050560150,,01-12-037,RETENIDO,RETENIDO,1.0,1.0,52.82
P024414126050560150,,01-12-040,RETENIDO,RETENIDO,1.0,1.0,52.82
P024414126050560150,,01-12-110,RETENIDO,RETENIDO,1.0,1.0,141.34
P024414126050560150,,01-12-120,RETENIDO,RETENIDO,1.0,1.0,289.0
P024414126050560150,,06-01-024,RETENIDO,RETENIDO,1.0,1.0,15.5
P024414126050560150,,07-06-311,RETENIDO,RETENIDO,4.0,4.0,39.48
P024414126050560150,,12-06-144,RETENIDO,RETENIDO,4.0,4.0,24.08
P024414126050560150,,12-06-146,RETENIDO,RETENIDO,4.0,4.0,21.96
P024414126050560150,,20-03-360,RETENIDO,RETENIDO,2.0,2.0,27.8
P011111126050563266,,25-03-140,RETENIDO,RETENIDO,8.0,8.0,40.508
P011111126050563266,,01-12-482,RETENIDO,RETENIDO,20.0,20.0,33.4
P011111126050563266,,01-12-510,RETENIDO,RETENIDO,8.0,8.0,23.6
P011111126050563266,,01-12-513,RETENIDO,RETENIDO,8.0,8.0,23.6
P011111126050563266,,01-15-300,RETENIDO,RETENIDO,40.0,40.0,56.0
P011111126050563266,,07-06-327,RETENIDO,RETENIDO,2.0,2.0,16.04
P011111126050563266,,07-06-328,RETENIDO,RETENIDO,2.0,2.0,14.38
P011111126050563266,,07-06-330,RETENIDO,RETENIDO,2.0,2.0,14.38
P011111126050563266,,07-06-706,RETENIDO,RETENIDO,1.0,1.0,13.19
P011111126050563266,,20-03-327,RETENIDO,RETENIDO,20.0,20.0,50.4
P011111126050563266,,20-03-333,RETENIDO,RETENIDO,60.0,60.0,115.8
P011111126050563266,,20-03-336,RETENIDO,RETENIDO,3.0,3.0,9.45
P011111126050563266,,20-03-454,RETENIDO,RETENIDO,10.0,10.0,13.5
P011111126050563266,,28-06-038,RETENIDO,RETENIDO,12.0,12.0,15.84
P060708326050560904,,07-34-233,RETENIDO,RETENIDO,1.0,1.0,4.3
P060708326050560904,,07-34-130,RETENIDO,RETENIDO,5.0,5.0,5.5
P060708326050560904,,16-22-034,RETENIDO,RETENIDO,4.0,4.0,3.4
P060708326050560904,,16-22-035,RETENIDO,RETENIDO,4.0,4.0,5.4
P060708326050560904,,16-22-036,RETENIDO,RETENIDO,2.0,2.0,4.0
P060708326050560904,,16-22-038,RETENIDO,RETENIDO,4.0,4.0,14.0
P060708326050560904,,23-10-046,RETENIDO,RETENIDO,6.0,6.0,6.0
P060708326050560904,,23-10-050,RETENIDO,RETENIDO,8.0,8.0,11.92
P060708326050560904,,23-10-108,RETENIDO,RETENIDO,6.0,6.0,10.8
P004504526050562636,,13-07-044,RETENIDO,RETENIDO,10.0,10.0,75.9
P004504526050562636,,13-46-133,RETENIDO,RETENIDO,6.0,6.0,154.02
P004504526050562636,,13-46-134,RETENIDO,RETENIDO,10.0,10.0,75.4
P004504526050562636,,13-46-136,RETENIDO,RETENIDO,8.0,8.0,53.28
P004504526050562636,,07-07-021,RETENIDO,RETENIDO,2.0,2.0,54.56
P004504526050562636,,30-16-140,RETENIDO,RETENIDO,1.0,1.0,24.21
P004504526050562636,,30-16-143,RETENIDO,RETENIDO,1.0,1.0,24.21
P004504526050562636,,03-16-000,RETENIDO,RETENIDO,50.0,50.0,79.2
P060016526050560545,,16-13-026,RETENIDO,RETENIDO,1000.0,1000.0,160.0
P060016526050560546,,14-04-047,RETENIDO,RETENIDO,1.0,1.0,65.71
P060016526050560546,,23-10-001,RETENIDO,RETENIDO,12.0,12.0,215.16
P060016526050560547,,16-25-186,RETENIDO,RETENIDO,100.0,100.0,35.5
P060016526050560547,,16-25-204,RETENIDO,RETENIDO,50.0,50.0,20.3
P060016526050560547,,16-25-207,RETENIDO,RETENIDO,25.0,25.0,14.175
P060016526050560547,,16-25-214,RETENIDO,RETENIDO,100.0,100.0,29.0
P060016526050560548,,23-07-500,RETENIDO,RETENIDO,2.0,2.0,7.34
P060016526050560548,,17-10-031,RETENIDO,RETENIDO,1.0,1.0,15.8
P060016526050560548,,23-16-087,RETENIDO,RETENIDO,6.0,6.0,49.44
P060016526050560545,,06-16-006,RETENIDO,RETENIDO,3.0,3.0,132.4632
P060016526050560546,,23-07-005,RETENIDO,RETENIDO,12.0,12.0,23.862
P060016526050560546,,23-07-012,RETENIDO,RETENIDO,12.0,12.0,26.3064
P060016526050560546,,23-07-016,RETENIDO,RETENIDO,12.0,12.0,32.8248
P020803226050560442,,28-03-036,RETENIDO,RETENIDO,6.0,6.0,44.5116
P020803226050560442,,28-06-018,RETENIDO,RETENIDO,3.0,3.0,38.6022
P020803226050560442,,28-06-020,RETENIDO,RETENIDO,2.0,2.0,40.8464
P014914926050562620,,02-03-112,RETENIDO,RETENIDO,10.0,10.0,38.78
P014914926050562620,,15-01-229,RETENIDO,RETENIDO,2.0,2.0,20.608
P024655326050560231,,07-06-684,RETENIDO,RETENIDO,1.0,1.0,58.58
P020803226050560441,,05-01-734,APARTADO,APARTADO,1.0,1.0,267.0216
P004609026050565832,,01-03-284,LIBERADO,APARTADO,40.0,40.0,17.08
P004609026050565832,,01-24-177,LIBERADO,APARTADO,200.0,200.0,37.6
P004609026050565823,,07-06-525,LIBERADO,APARTADO,11.0,11.0,148.8465
P004609026050565828,,01-01-338,LIBERADO,APARTADO,9.0,9.0,53.28
P004609026050565828,,01-24-115,LIBERADO,APARTADO,300.0,300.0,33.6
P022108526050560428,,20-03-307,LIBERADO,APARTADO,60.0,60.0,67.2
P004404426050561625,,20-01-202,LIBERADO,APARTADO,36.0,36.0,312.84
P004404426050561625,,20-01-823,LIBERADO,APARTADO,36.0,36.0,191.88
P004404426050561625,,20-03-155,LIBERADO,APARTADO,36.0,36.0,77.04
P004609026050565821,,20-03-027,LIBERADO,APARTADO,8.0,8.0,20.352
P004609026050565821,,20-03-032,LIBERADO,APARTADO,8.0,8.0,19.4304
P004609026050565826,,01-15-219,LIBERADO,APARTADO,8.0,8.0,16.536
P004609026050565826,,01-15-479,LIBERADO,APARTADO,8.0,8.0,24.032
P004609026050565832,,01-24-025,LIBERADO,APARTADO,100.0,100.0,3.9
P004609026050565832,,01-24-115,LIBERADO,APARTADO,100.0,100.0,11.2
P004609026050565832,,01-24-164,LIBERADO,APARTADO,100.0,100.0,28.2
P004609026050565826,,31-18-041,LIBERADO,APARTADO,100.0,100.0,20.4
P001101126050562734,,01-24-030,LIBERADO,APARTADO,100.0,100.0,3.9
P001101126050562734,,01-24-032,LIBERADO,APARTADO,100.0,100.0,4.6
P001101126050562734,,01-24-033,LIBERADO,APARTADO,100.0,100.0,3.9
P004404426050561623,,01-24-109,LIBERADO,APARTADO,100.0,100.0,30.0
P015702126050562089,,01-01-159,LIBERADO,APARTADO,30.0,30.0,18.51
P004609026050565832,,01-24-009,LIBERADO,APARTADO,20.0,20.0,36.26
P004609026050565828,,01-09-113,LIBERADO,APARTADO,20.0,20.0,16.66
P004609026050565828,,01-09-114,LIBERADO,APARTADO,20.0,20.0,23.04
P004609026050565828,,01-12-995,LIBERADO,APARTADO,20.0,20.0,26.94
P004609026050565826,,01-03-284,LIBERADO,APARTADO,20.0,20.0,8.54
P001101126050562734,,01-24-021,LIBERADO,APARTADO,20.0,20.0,17.84
P004404426050561623,,31-18-002,LIBERADO,APARTADO,20.0,20.0,23.0
P004404426050561623,,31-18-022,LIBERADO,APARTADO,20.0,20.0,17.0
P004609026050565832,,01-12-482,LIBERADO,APARTADO,5.0,5.0,8.36
P004609026050565832,,01-24-112,LIBERADO,APARTADO,5.0,5.0,19.885
P004609026050565823,,07-06-746,LIBERADO,APARTADO,5.0,5.0,48.85
P004609026050565826,,12-12-029,LIBERADO,APARTADO,5.0,5.0,8.6
P004609026050565828,,01-24-116,LIBERADO,APARTADO,50.0,50.0,30.6
P004609026050565828,,31-01-000,LIBERADO,APARTADO,50.0,50.0,116.75
P004609026050565828,,01-06-013,LIBERADO,APARTADO,24.0,24.0,49.776
P004609026050565834,,15-03-047,LIBERADO,APARTADO,3.0,3.0,14.97
P004609026050565826,,20-01-266,LIBERADO,APARTADO,3.0,3.0,10.338
P001101126050562734,,01-03-056,LIBERADO,APARTADO,3.0,3.0,16.479
P001101126050562734,,05-01-280,LIBERADO,APARTADO,3.0,3.0,10.509
P020220226050561537,,01-03-025,LIBERADO,APARTADO,3.0,3.0,9.81
P020220226050561533,,10-02-451,LIBERADO,APARTADO,3.0,3.0,6.779999999999999
P004404426050561623,,01-09-218,LIBERADO,APARTADO,3.0,3.0,15.12
P008515126050561738,,10-01-068,LIBERADO,APARTADO,10.0,10.0,78.4
P008515126050561738,,10-01-145,LIBERADO,APARTADO,10.0,10.0,60.662000000000006
P022108526050560425,,05-01-251,LIBERADO,APARTADO,10.0,10.0,60.687
P022108526050560425,,05-01-321,LIBERADO,APARTADO,10.0,10.0,28.9872
P004609026050565823,,07-06-524,LIBERADO,APARTADO,10.0,10.0,136.122
P004609026050565834,,01-24-006,LIBERADO,APARTADO,10.0,10.0,35.5
P004609026050565826,,01-15-013,LIBERADO,APARTADO,10.0,10.0,14.04
P004609026050565826,,01-24-113,LIBERADO,APARTADO,10.0,10.0,14.31
P004609026050565832,,01-12-716,LIBERADO,APARTADO,10.0,10.0,10.04
P004609026050565832,,01-24-257,LIBERADO,APARTADO,10.0,10.0,17.130000000000003
P001101126050562734,,01-24-006,LIBERADO,APARTADO,10.0,10.0,27.61
P001101126050562734,,01-24-013,LIBERADO,APARTADO,10.0,10.0,24.97
P001101126050562734,,01-24-014,LIBERADO,APARTADO,10.0,10.0,24.81
P001101126050562734,,05-09-069,LIBERADO,APARTADO,10.0,10.0,26.98
P020220226050561537,,01-24-041,LIBERADO,APARTADO,10.0,10.0,8.4
P022108526050560425,,31-18-008,LIBERADO,APARTADO,10.0,10.0,21.65
P004609026050565826,,25-03-140,LIBERADO,APARTADO,4.0,4.0,20.235
P004609026050565826,,25-03-153,LIBERADO,APARTADO,4.0,4.0,19.4788
P004609026050565834,,01-01-602,LIBERADO,APARTADO,4.0,4.0,35.08
P004609026050565834,,15-03-050,LIBERADO,APARTADO,4.0,4.0,20.92
P004609026050565826,,15-03-071,LIBERADO,APARTADO,4.0,4.0,13.588
P004609026050565826,,15-03-109,LIBERADO,APARTADO,4.0,4.0,16.856
P004609026050565826,,15-03-166,LIBERADO,APARTADO,4.0,4.0,14.144
P004609026050565826,,20-01-275,LIBERADO,APARTADO,4.0,4.0,18.772
P001101126050562734,,20-01-856,LIBERADO,APARTADO,4.0,4.0,19.2472
P001101126050562734,,20-03-149,LIBERADO,APARTADO,4.0,4.0,15.62904
P001101126050562734,,05-01-255,LIBERADO,APARTADO,4.0,4.0,16.476
P001101126050562734,,05-01-272,LIBERADO,APARTADO,4.0,4.0,10.508
P014914926050562619,,02-06-070,LIBERADO,APARTADO,4.0,4.0,4.4
P014914926050562619,,02-06-125,LIBERADO,APARTADO,4.0,4.0,17.04
P020220226050561537,,20-03-327,LIBERADO,APARTADO,4.0,4.0,10.08
P020220226050561533,,07-06-311,LIBERADO,APARTADO,4.0,4.0,39.48
P022108526050560428,,25-03-140,LIBERADO,APARTADO,4.0,4.0,26.304
P022108526050560428,,01-01-080,LIBERADO,APARTADO,4.0,4.0,7.6824
P022108526050560428,,01-01-088,LIBERADO,APARTADO,4.0,4.0,7.9928
P022108526050560428,,01-01-094,LIBERADO,APARTADO,4.0,4.0,10.9028
P022108526050560428,,01-01-169,LIBERADO,APARTADO,4.0,4.0,12.08
P022108526050560428,,05-01-317,LIBERADO,APARTADO,4.0,4.0,32.0
P022108526050560428,,05-01-855,LIBERADO,APARTADO,4.0,4.0,11.2
P022108526050560428,,14-09-383,LIBERADO,APARTADO,4.0,4.0,27.6
P015702126050562089,,01-01-098,LIBERADO,APARTADO,12.0,12.0,14.748
P022108526050560428,,01-01-098,LIBERADO,APARTADO,12.0,12.0,18.3912
P004609026050565821,,20-03-030,LIBERADO,APARTADO,12.0,12.0,46.5408
P004609026050565826,,28-03-045,LIBERADO,APARTADO,12.0,12.0,41.796
P001101126050562734,,07-06-223,LIBERADO,APARTADO,12.0,12.0,12.768
P014914926050562619,,25-03-104,LIBERADO,APARTADO,12.0,12.0,17.4
P004609026050565826,,28-06-012,LIBERADO,APARTADO,6.0,6.0,39.102
P004609026050565821,,20-03-276,LIBERADO,APARTADO,6.0,6.0,20.736
P004609026050565821,,20-03-338,LIBERADO,APARTADO,6.0,6.0,13.7664
P001101126050562734,,20-03-174,LIBERADO,APARTADO,6.0,6.0,23.38476
P004609026050565826,,15-03-249,LIBERADO,APARTADO,6.0,6.0,20.058
P001101126050562734,,01-01-274,LIBERADO,APARTADO,6.0,6.0,36.114
P001101126050562734,,23-01-007,LIBERADO,APARTADO,6.0,6.0,18.666
P022108526050560428,,14-09-379,LIBERADO,APARTADO,6.0,6.0,24.18
P077607726050560298,,23-01-007,LIBERADO,APARTADO,6.0,6.0,24.024
P077607726050560298,,25-01-005,LIBERADO,APARTADO,6.0,6.0,7.896000000000001
P004404426050561623,,02-06-303,LIBERADO,APARTADO,6.0,6.0,21.18
P014914926050562619,,01-09-186,LIBERADO,APARTADO,1.0,1.0,20.37
P014914926050562619,,01-12-049,LIBERADO,APARTADO,1.0,1.0,13.1
P014914926050562619,,01-12-051,LIBERADO,APARTADO,1.0,1.0,13.1
P014914926050562619,,01-12-052,LIBERADO,APARTADO,1.0,1.0,13.1
P014914926050562619,,01-12-053,LIBERADO,APARTADO,1.0,1.0,13.1
P014914926050562619,,01-12-055,LIBERADO,APARTADO,1.0,1.0,13.1
P014914926050562619,,10-01-297,LIBERADO,APARTADO,1.0,1.0,37.56
P014914926050562619,,30-12-012,LIBERADO,APARTADO,1.0,1.0,32.99
P004609026050565823,,07-06-522,LIBERADO,APARTADO,1.0,1.0,13.2599
P004609026050565821,,09-01-655,LIBERADO,APARTADO,1.0,1.0,28.46
P004609026050565832,,01-12-025,LIBERADO,APARTADO,1.0,1.0,52.817
P004609026050565832,,01-12-026,LIBERADO,APARTADO,1.0,1.0,52.817
P004609026050565832,,01-12-045,LIBERADO,APARTADO,1.0,1.0,9.371
P004609026050565832,,01-12-046,LIBERADO,APARTADO,1.0,1.0,9.371
P004609026050565832,,01-12-049,LIBERADO,APARTADO,1.0,1.0,13.1
P004609026050565832,,01-12-051,LIBERADO,APARTADO,1.0,1.0,13.1
P001101126050562734,,05-01-681,LIBERADO,APARTADO,1.0,1.0,10.905
P022108526050560428,,01-09-250,LIBERADO,APARTADO,1.0,1.0,13.19
P022108526050560428,,04-01-450,LIBERADO,APARTADO,1.0,1.0,8.49
P022108526050560428,,05-01-525,LIBERADO,APARTADO,1.0,1.0,52.09
P077607726050560298,,05-01-318,LIBERADO,APARTADO,1.0,1.0,11.112
P077607726050560298,,05-01-583,LIBERADO,APARTADO,1.0,1.0,18.824
P077607726050560298,,05-01-627,LIBERADO,APARTADO,1.0,1.0,4.05
P077607726050560298,,05-01-753,LIBERADO,APARTADO,1.0,1.0,15.144
P020220226050561537,,01-15-065,LIBERADO,APARTADO,1.0,1.0,10.85
P020220226050561537,,01-15-318,LIBERADO,APARTADO,1.0,1.0,19.01
P020220226050561537,,01-15-777,LIBERADO,APARTADO,1.0,1.0,13.21
P020220226050561533,,01-09-010,LIBERADO,APARTADO,1.0,1.0,22.45
P020220226050561533,,04-03-001,LIBERADO,APARTADO,1.0,1.0,16.87
P004404426050561623,,01-12-078,LIBERADO,APARTADO,1.0,1.0,57.89
P004404426050561624,,04-01-880,LIBERADO,APARTADO,1.0,1.0,10.24
P004404426050561624,,04-01-881,LIBERADO,APARTADO,1.0,1.0,5.55
P004404426050561624,,04-01-896,LIBERADO,APARTADO,1.0,1.0,9.49
P004404426050561624,,28-06-020,LIBERADO,APARTADO,1.0,1.0,20.84
P022108526050560425,,01-15-020,LIBERADO,APARTADO,1.0,1.0,8.92
P014914926050562619,,07-06-343,LIBERADO,APARTADO,2.0,2.0,27.68
P014914926050562619,,12-01-018,LIBERADO,APARTADO,2.0,2.0,13.94
P014914926050562621,,14-01-237,LIBERADO,APARTADO,2.0,2.0,80.056
P014914926050562621,,14-01-730,LIBERADO,APARTADO,2.0,2.0,12.15
P020220226050561537,,01-01-602,LIBERADO,APARTADO,2.0,2.0,13.62
P020220226050561537,,01-03-014,LIBERADO,APARTADO,2.0,2.0,10.96
P020220226050561537,,01-15-059,LIBERADO,APARTADO,2.0,2.0,19.74
P020220226050561537,,07-06-343,LIBERADO,APARTADO,2.0,2.0,27.68
P020220226050561533,,10-01-258,LIBERADO,APARTADO,2.0,2.0,17.6
P020220226050561533,,10-02-450,LIBERADO,APARTADO,2.0,2.0,7.66
P020220226050561533,,10-02-487,LIBERADO,APARTADO,2.0,2.0,6.3
P020220226050561533,,10-02-691,LIBERADO,APARTADO,2.0,2.0,5.14
P004609026050565824,,07-01-350,LIBERADO,APARTADO,2.0,2.0,114.0282
P004404426050561624,,25-03-142,LIBERADO,APARTADO,2.0,2.0,16.9344
P004609026050565834,,07-06-338,LIBERADO,APARTADO,2.0,2.0,26.6
P004609026050565832,,01-03-212,LIBERADO,APARTADO,2.0,2.0,23.214
P077607726050560298,,05-01-594,LIBERADO,APARTADO,2.0,2.0,16.482
P077607726050560298,,05-01-682,LIBERADO,APARTADO,2.0,2.0,10.776
P077607726050560298,,05-01-690,LIBERADO,APARTADO,2.0,2.0,9.966
P077607726050560298,,25-01-045,LIBERADO,APARTADO,2.0,2.0,5.432
P077607726050560298,,25-03-149,LIBERADO,APARTADO,2.0,2.0,13.878
P077607726050560298,,25-06-019,LIBERADO,APARTADO,2.0,2.0,12.344
P004404426050561623,,01-01-281,LIBERADO,APARTADO,2.0,2.0,31.66
P015702126050562089,,07-06-338,LIBERADO,APARTADO,2.0,2.0,20.674
P022108526050560428,,14-09-297,LIBERADO,APARTADO,2.0,2.0,42.9128
P022108526050560428,,01-09-017,LIBERADO,APARTADO,2.0,2.0,17.86
P022108526050560428,,04-01-445,LIBERADO,APARTADO,2.0,2.0,12.68
P022108526050560428,,04-01-447,LIBERADO,APARTADO,2.0,2.0,12.22
P022108526050560428,,04-01-449,LIBERADO,APARTADO,2.0,2.0,11.88
P022108526050560428,,14-09-347,LIBERADO,APARTADO,2.0,2.0,10.78
P022108526050560428,,14-09-380,LIBERADO,APARTADO,2.0,2.0,17.7
P022108526050560428,,14-09-381,LIBERADO,APARTADO,2.0,2.0,14.8
P004609026050565826,,09-01-806,LIBERADO,APARTADO,2.0,2.0,11.07204
P004609026050565826,,09-01-808,LIBERADO,APARTADO,2.0,2.0,11.60124
P004609026050565826,,09-01-809,LIBERADO,APARTADO,2.0,2.0,11.20728
P004609026050565826,,09-01-812,LIBERADO,APARTADO,2.0,2.0,12.03636
P004609026050565826,,09-01-813,LIBERADO,APARTADO,2.0,2.0,12.34212
P004609026050565826,,09-01-815,LIBERADO,APARTADO,2.0,2.0,12.8674
P004609026050565826,,09-01-819,LIBERADO,APARTADO,2.0,2.0,14.66864
P004609026050565826,,07-06-922,LIBERADO,APARTADO,2.0,2.0,20.078
P004609026050565826,,28-01-045,LIBERADO,APARTADO,2.0,2.0,9.07
P005105126050564150,,04-22-014,LIBERADO,APARTADO,9.0,9.0,6.66
P005105126050564150,,04-31-016,LIBERADO,APARTADO,28.0,28.0,12.6
P053001926050562175,,09-19-062,LIBERADO,APARTADO,36.0,36.0,12.96
P002102126050565656,,16-25-575,LIBERADO,APARTADO,9.0,9.0,50.65326
P005105126050564152,,07-01-037,LIBERADO,APARTADO,60.0,60.0,47.724
P005105126050564152,,07-01-041,LIBERADO,APARTADO,40.0,40.0,42.68
P012912926050563829,,37-07-101,LIBERADO,APARTADO,16.0,16.0,308.4256
P060311526050560804,,23-07-012,LIBERADO,APARTADO,36.0,36.0,78.88428
P060708326050560900,,23-10-034,LIBERADO,APARTADO,36.0,36.0,28.2852
P002902926050562268,,21-07-002,LIBERADO,APARTADO,150.0,150.0,54.9
P005105126050564155,,07-01-037,LIBERADO,APARTADO,40.0,40.0,32.8
P002102126050565654,,16-25-130,LIBERADO,APARTADO,16.0,16.0,22.688
P012912926050563829,,21-07-002,LIBERADO,APARTADO,200.0,200.0,56.0
P060708326050560902,,23-04-017,LIBERADO,APARTADO,72.0,72.0,118.008
P060708326050560902,,23-04-048,LIBERADO,APARTADO,36.0,36.0,22.824
P053001926050562175,,09-19-046,LIBERADO,APARTADO,48.0,48.0,19.2
P053001926050562175,,09-19-038,LIBERADO,APARTADO,48.0,48.0,12.0
P053001926050562175,,09-19-044,LIBERADO,APARTADO,48.0,48.0,10.56
P053001926050562175,,09-19-045,LIBERADO,APARTADO,48.0,48.0,17.76
P007907926050564077,,23-07-028,LIBERADO,APARTADO,48.0,48.0,33.744
P060708326050560902,,23-04-016,LIBERADO,APARTADO,48.0,48.0,42.816
P061307126050560202,,07-01-084,LIBERADO,APARTADO,48.0,48.0,52.368
P006706726050564151,,16-25-210,LIBERADO,APARTADO,25.0,25.0,10.65
P006706726050564153,,01-13-107,LIBERADO,APARTADO,25.0,25.0,24.5
P002102126050565650,,07-34-245,LIBERADO,APARTADO,8.0,8.0,28.24
P002102126050565659,,07-22-103,LIBERADO,APARTADO,8.0,8.0,8.4
P006706726050564159,,09-04-121,LIBERADO,APARTADO,8.0,8.0,56.0
P061307126050560202,,07-22-103,LIBERADO,APARTADO,8.0,8.0,6.416
P053001926050562175,,21-01-176,LIBERADO,APARTADO,100.0,100.0,16.0
P003803826050562203,,16-25-607,LIBERADO,APARTADO,100.0,100.0,71.25
P003803826050562203,,16-25-606,LIBERADO,APARTADO,100.0,100.0,19.0
P060311526050560808,,23-10-068,LIBERADO,APARTADO,100.0,100.0,20.0
P053001926050562175,,21-07-045,LIBERADO,APARTADO,30.0,30.0,88.5
P007907926050564076,,16-07-043,LIBERADO,APARTADO,30.0,30.0,52.5
P021221226050562637,,01-01-052,LIBERADO,APARTADO,30.0,30.0,39.6
P053001926050562175,,09-19-066,LIBERADO,APARTADO,20.0,20.0,20.6
P053001926050562175,,21-01-071,LIBERADO,APARTADO,20.0,20.0,4.8
P053001926050562175,,21-01-183,LIBERADO,APARTADO,20.0,20.0,6.0
